P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Ptychomniales	Bartramiales	Pleurophascales	7.158991180939178	4.092282068768327e-13	0.6743915491646889	592384.0	26713.5	11751.5	15997.5	3140.5	23735.0	9000.5	2967.0	23492.5	228744.0	22870.0	3261.5	9137.0	17617.0	2788.5
Ptychomniales	Bartramiales	Buxbaumiales	5.487307153268679	2.0455171112487847e-08	0.9121626640914349	810239.25	86042.0	18465.75	20003.25	8912.25	31743.75	13795.5	9262.0	78261.0	246056.75	70611.0	10024.75	12529.25	19545.5	6428.0
Bartramiales	Aulacomniales	Ptychomniales	7.366848547167874	8.804068585277491e-14	0.6893573943933655	3345583.0	128374.0	52108.0	65512.75	10678.75	73861.25	40350.0	8941.25	96189.5	1430912.0	104517.5	9969.5	40399.0	62713.0	7922.5
Bartramiales	Orthodontiales	Ptychomniales	9.205621621905852	0.0	0.682136934016918	2350118.0	91738.5	28963.0	43752.25	6865.25	51370.5	22765.5	5839.5	67803.25	1009112.25	73897.5	6120.75	21945.75	42871.5	5173.5
Splachnales	Bartramiales	Bruchiales	7.9035153525812385	1.3322676295501878e-15	0.737433478664374	3662299.5	163019.0	75456.25	93271.25	19607.0	126453.5	56279.5	20369.5	160173.0	1376738.5	140936.5	23108.75	56582.75	98975.25	17199.75
Splachnales	Bartramiales	Archidiales	9.839728535381424	0.0	0.6762640779087781	11679872.75	564801.75	235029.5	324780.75	60658.5	427034.0	174782.0	61724.5	488120.0	4443004.5	459762.5	72451.75	173834.75	340574.0	52546.75
Splachnales	Bartramiales	Rhabdoweisiales	10.655030594496568	0.0	0.6010808387268218	21484018.25	917317.0	415432.25	623952.5	100246.5	801133.75	307205.5	103849.0	784471.5	8352596.75	760749.5	120275.5	306151.25	645810.25	91010.5
Splachnales	Bartramiales	Funariales	8.40355594925241	0.0	0.7865195620024179	7686529.5	557006.0	150553.0	207408.75	53771.75	266161.25	124370.25	55925.5	430306.5	2748324.0	440971.0	55191.75	111473.75	210856.5	44416.5
Splachnales	Bartramiales	Hypnodendrales	5.286988869564204	6.230127369555305e-08	0.26407483022099787	9045255.75	236682.5	149783.5	281202.25	31601.75	351341.25	116649.75	33839.25	175696.75	3748425.5	193566.5	31141.5	120933.0	312498.75	25283.0
Splachnales	Bartramiales	Andreaeales	4.814679108084495	7.381499442793427e-07	0.941847577738944	6898646.5	786363.75	165893.5	151572.0	73336.75	225492.0	108494.75	81891.0	806182.0	1885643.0	667518.75	92585.0	97377.75	140658.5	65861.75
Splachnales	Bartramiales	Gigaspermales	10.973310639265346	0.0	0.6619466087925903	1988199.5	84639.25	35992.5	56024.75	9960.25	71897.5	27519.75	10061.5	83335.75	760920.0	74166.5	11235.25	26191.75	58819.25	7769.5
Splachnales	Bartramiales	Erpodiales	9.815272578966574	0.0	0.7330025498615733	4234805.5	254490.0	86170.5	116772.0	23116.0	152035.5	65490.0	25646.5	206277.25	1564379.0	206002.25	28742.75	63867.0	117474.5	21539.25
Splachnales	Bartramiales	Hookeriales	9.72926001624642	0.0	0.597455308482354	15348538.0	731299.5	288854.0	433076.5	83356.0	544467.75	227279.25	88920.5	532722.75	5991747.0	590307.75	84945.75	226296.25	453291.25	68698.75
Splachnales	Bartramiales	Catoscopiales	10.712326874117817	0.0	0.4680722913423825	2163044.0	72494.75	37698.75	66095.75	8657.0	82028.25	29445.0	9091.0	61696.0	863426.25	64132.0	10056.0	28955.5	68964.75	7579.0
Splachnales	Bartramiales	Hedwigiales	5.411088885705158	3.139313298206048e-08	0.2464619678851997	10846734.5	271568.25	188884.5	330221.0	36674.5	407776.75	146510.5	40695.5	206597.25	4493690.25	231443.25	40395.0	152056.75	349778.0	30818.0
Splachnales	Bartramiales	Pleurophascales	8.105468517193739	2.220446049250313e-16	0.667974017740575	1118045.75	51553.25	20591.5	30306.5	5971.25	39096.25	14856.75	5663.5	45938.75	429151.25	43708.0	5409.25	16686.75	30267.25	4676.0
Splachnales	Bartramiales	Hypopterygiales	10.1649881733608	0.0	0.5490790874866889	2183066.25	91799.75	41815.0	62056.25	10726.5	78200.25	31992.0	12015.75	68600.75	858919.75	77890.0	11361.25	32151.5	65229.0	9458.0
Bartramiales	Rhabdoweisiales	Bruchiales	8.402988414364694	0.0	0.31297991492899524	5199800.0	133302.75	109754.5	187919.75	21196.5	224881.75	70577.75	18387.0	124034.25	2076667.5	113347.0	23371.5	75871.75	187694.5	16229.5
Bruchiales	Bartramiales	Funariales	5.994466947075374	1.0244127768288536e-09	0.6993930874656891	1804542.25	116510.25	56921.25	58537.0	17647.75	66383.25	42712.0	14709.75	79530.5	635412.75	81521.75	13276.75	42665.25	51969.75	12224.75
Bruchiales	Bartramiales	Gigaspermales	6.005178869034129	9.5904084673748e-10	0.41850411827901984	464580.0	15951.0	14007.5	15806.5	2999.5	17463.0	10123.25	2849.25	14213.5	174196.5	12756.0	2370.5	10040.75	14759.0	2130.75
Bruchiales	Bartramiales	Hookeriales	11.515276967317604	0.0	0.389155370177268	3546211.75	167375.25	73970.25	153381.5	29869.25	159668.75	54527.75	23265.5	117505.25	1310222.25	126231.5	23626.0	51290.5	138342.25	19222.25
Bartramiales	Catoscopiales	Bruchiales	10.435264856742938	0.0	0.5925446086802897	508475.5	17965.25	10129.0	13480.5	2124.75	17202.0	6561.5	2007.75	16623.5	203309.5	14883.75	2256.0	7550.0	14159.5	1667.5
Bruchiales	Bartramiales	Hedwigiales	4.971954137898763	3.319169652460374e-07	0.13144860662534644	2485736.25	63625.25	45380.25	118897.25	13059.5	121324.5	31699.25	10763.75	44896.0	974968.75	48011.75	10556.5	33949.0	107468.75	9227.25
Bruchiales	Bartramiales	Hypopterygiales	11.37490641094904	0.0	0.3420468912893996	504307.5	21505.5	10712.0	22330.0	3715.0	23078.5	7498.75	3169.25	15209.0	187473.0	16678.0	3032.5	7483.75	20069.0	2623.25
Bartramiales	Rhabdoweisiales	Archidiales	5.32775596088446	4.982298396072338e-08	0.2599611935999757	16321209.5	483287.25	380369.75	568848.0	70485.5	668477.5	275932.5	64146.75	378828.0	6567705.75	358912.25	64816.75	280250.0	580424.25	49344.25
Archidiales	Bartramiales	Hypnodendrales	5.110858211286557	1.6063124275156326e-07	0.16394696583375828	6665916.0	180654.0	115859.0	309426.5	32548.0	343601.25	88094.0	29412.25	131496.5	2653218.0	141008.0	27266.75	87972.5	294032.25	23570.0
Archidiales	Bartramiales	Gigaspermales	5.508810434567554	1.8108206045752695e-08	0.4891766562121183	1466305.5	49666.5	43868.25	46553.0	7627.75	57549.5	33279.0	8596.5	45990.5	557512.75	41213.75	8223.75	34342.75	42967.75	6334.75
Bartramiales	Archidiales	Erpodiales	6.216083950665908	2.559117362466168e-10	0.400434988179669	3172682.75	132529.0	91254.75	108329.0	19684.0	129819.75	68701.5	18634.0	95167.75	1211434.25	97809.75	16600.0	65624.25	108495.75	13446.5
Archidiales	Bartramiales	Hookeriales	12.299252693130757	0.0	0.4207936362008816	11246244.25	544540.25	226240.5	471243.25	83292.25	534734.0	171983.25	76420.75	389395.75	4211481.75	420257.5	73893.75	165518.25	436065.25	62133.25
Bartramiales	Catoscopiales	Archidiales	10.919348429673036	0.0	0.5002088123616918	1628274.5	57391.5	30954.0	47381.75	6538.25	56359.5	21352.5	6110.0	47403.5	662336.25	42939.5	6224.0	23255.25	50079.5	4962.0
Archidiales	Bartramiales	Hedwigiales	6.719098055167365	9.193756866920921e-12	0.17891355647280732	7936390.0	214311.25	140745.25	361426.25	39304.25	409893.75	101332.75	34003.25	158006.75	3146786.0	169612.0	33077.25	106340.0	343343.0	29824.25
Archidiales	Bartramiales	Hypopterygiales	12.435388167944959	0.0	0.3849525687954264	1599855.25	69586.25	32313.5	67616.5	10692.0	77442.75	23803.75	9833.5	51225.75	604176.25	55867.0	9144.25	22608.75	64169.75	8803.75
Rhabdoweisiales	Bartramiales	Hypnodendrales	5.538723655360395	1.5272963338475165e-08	0.20668404991338304	12250730.75	335618.75	213415.75	491851.0	54120.75	557779.0	160527.75	48615.25	246848.0	4987178.75	272614.0	47361.0	157887.5	486762.5	37190.25
Bartramiales	Rhabdoweisiales	Erpodiales	11.016933643288404	0.0	0.38586583085840037	5909773.25	232633.5	119207.75	219245.5	30008.0	253345.0	84732.0	27200.25	169248.0	2323497.75	174725.5	26533.5	85107.25	216719.0	20722.75
Rhabdoweisiales	Bartramiales	Hookeriales	12.111357203562708	0.0	0.49496503289599086	20759182.0	1026401.0	409549.25	752008.75	144692.5	876199.25	308207.0	126209.75	743159.75	7944382.25	804810.0	125538.5	295610.5	725924.25	101722.25
Bartramiales	Catoscopiales	Rhabdoweisiales	8.498868481596576	0.0	0.34965256523437616	3024041.75	86753.25	54353.25	91412.75	9990.0	108199.5	38556.25	9715.25	66974.0	1261991.75	67072.25	9997.25	44032.75	94436.75	7071.25
Rhabdoweisiales	Bartramiales	Hedwigiales	7.623884968110089	1.2434497875801753e-14	0.22841732312926147	14686324.25	401451.5	256728.25	584669.5	64316.25	672282.0	182548.0	58676.25	301591.0	5954452.5	326652.5	56174.0	192784.0	575528.25	48061.75
Rhabdoweisiales	Bartramiales	Hypopterygiales	12.629498365668248	0.0	0.4586415214037516	2959320.75	131337.25	58836.0	108088.5	18507.75	126770.25	42381.25	16650.5	98048.75	1141266.0	108148.0	15936.25	40625.5	107387.5	13964.75
Funariales	Bartramiales	Erpodiales	6.9484408488810265	1.8584023209200495e-12	0.3774063041835237	2070367.0	101223.0	65836.0	89209.0	19718.5	126804.0	54199.0	20888.5	75421.5	720106.0	72333.5	20261.5	50889.5	93053.5	14209.5
Funariales	Bartramiales	Hookeriales	10.780118859318796	0.0	0.2893664284885612	7360000.5	334016.5	150584.25	405186.25	65663.5	523607.75	124949.5	69419.25	239060.5	2599389.0	253032.5	66019.0	114239.25	409330.5	50719.75
Bartramiales	Catoscopiales	Funariales	5.852185339508606	2.433608869978343e-09	0.8211431970515548	1054624.25	68681.75	24523.75	25329.5	6852.25	30575.5	18038.0	6762.5	51513.75	396346.25	52682.5	5847.25	18768.75	25432.5	4923.5
Funariales	Bartramiales	Hedwigiales	5.101235249157211	1.6901590438322955e-07	0.1050297256538313	5214060.75	133030.0	90620.0	313632.5	29878.25	400893.0	69873.25	29160.0	98479.75	1952571.75	101014.75	28555.0	71132.75	323950.5	23710.75
Funariales	Bartramiales	Pleurophascales	4.8681376584347	5.640551723473664e-07	0.2503365803437079	538083.5	20436.25	14600.0	25382.0	3996.25	34835.5	11183.0	4283.25	15924.5	191234.5	16177.75	4234.5	11336.0	26584.5	3294.5
Funariales	Bartramiales	Hypopterygiales	10.339201621318944	0.0	0.25138795956380994	1047384.75	43147.5	21268.0	58528.5	8726.25	75251.75	17132.5	9405.0	31033.5	372873.25	33844.0	8698.5	14890.0	60032.75	6901.75
Hypnodendrales	Bartramiales	Gigaspermales	5.783858224238652	3.661535852295117e-09	0.8192757028815225	1122082.75	49951.5	18206.25	22037.25	4523.5	29960.75	13904.25	4915.75	50773.5	447463.25	45022.0	5016.75	14111.0	23504.5	3333.0
Bartramiales	Hypnodendrales	Hookeriales	5.646649309487959	8.20291079506319e-09	0.7175892867784812	8843937.5	373878.5	160995.0	187714.0	35795.5	204178.25	122555.0	30898.5	288120.25	3684924.5	322870.25	32186.0	131734.5	179111.75	28290.5
Hypnodendrales	Bartramiales	Catoscopiales	6.35613744487975	1.0391221216821123e-10	0.7004178871314197	1230716.0	43167.5	20415.0	25635.75	4015.5	33273.75	16047.25	4262.0	38465.0	515441.5	39929.5	4666.75	16403.75	27310.25	3076.5
Hypnodendrales	Bartramiales	Hedwigiales	6.341709976377084	1.1412315537029372e-10	0.5255178704409554	6151616.75	170140.0	98495.75	129361.5	16655.75	169291.0	75522.25	18404.5	135152.5	2669605.75	148974.5	16787.5	81148.5	142291.5	14778.25
Bartramiales	Orthodontiales	Hypnodendrales	6.15344873287571	3.805848969307135e-10	0.3391606553239816	2558440.25	50523.5	28354.75	53306.0	4527.0	59492.75	21883.75	3572.5	38010.5	1161242.25	42538.5	3508.75	22255.0	55128.75	3459.75
Bartramiales	Hypnodendrales	Hypopterygiales	6.659486369333873	1.3813616916991123e-11	0.6470295987537367	1256875.0	46119.25	22826.5	27148.75	4794.5	30428.25	16669.5	3994.75	35879.0	530547.5	40724.25	4006.75	18545.5	27010.5	3357.0
Bartramiales	Andreaeales	Takakiales	8.880328756339948	0.0	0.5963972152266258	857562.0	65155.0	55066.5	50681.0	22096.0	82546.0	34695.0	22874.5	58317.25	183989.0	41791.25	26637.0	30738.5	44365.0	16369.0
Andreaeales	Bartramiales	Hookeriales	5.234990949296881	8.265891382475132e-08	0.07150715708528282	6624116.25	281397.25	169779.0	762512.0	107686.0	741210.25	121124.0	92218.25	170520.0	1778960.75	168276.25	85333.75	105264.5	625549.75	70218.0
Andreaeales	Bartramiales	Hypopterygiales	4.9551116542638844	3.6199090347466267e-07	0.060035647631555555	946165.0	36825.5	22741.5	111764.25	14086.25	107952.5	16575.0	11959.5	22654.75	255148.5	23714.75	12399.25	14757.5	90226.25	9442.5
Gigaspermales	Bartramiales	Erpodiales	5.786768622367141	3.5987083313315793e-09	0.6829949238578681	539886.5	27627.5	16515.0	16477.75	3629.75	18070.5	12418.5	3756.0	21164.25	199230.0	21320.25	3373.25	12162.5	14855.25	2564.0
Gigaspermales	Bartramiales	Hookeriales	13.234809074551318	0.0	0.4311133265425543	1892705.25	92248.75	34584.5	78842.0	13891.0	79175.0	26344.0	12603.5	66128.0	710501.75	70978.75	12219.0	24726.0	69245.0	9466.5
Bartramiales	Catoscopiales	Gigaspermales	7.153763707537896	4.2510439612897244e-13	0.6681361834549698	273504.75	9100.0	5922.25	6538.25	1115.75	8406.75	4298.75	1018.25	8807.5	110373.25	7870.25	1025.75	4771.0	6697.0	840.5
Gigaspermales	Bartramiales	Hedwigiales	7.2365543968955786	2.318145675417327e-13	0.18779659450592612	1338520.25	35684.25	23117.25	60311.5	5592.25	60066.5	16368.25	5524.25	26528.75	533064.0	27725.25	4864.75	18000.75	52968.75	4337.25
Gigaspermales	Bartramiales	Pleurophascales	6.556651046401396	2.7654989409597874e-11	0.5	139489.0	5558.5	3721.0	4516.0	857.5	5027.0	2545.5	843.5	4516.0	53571.0	4721.0	751.0	2596.5	4298.5	588.0
Gigaspermales	Bartramiales	Hypopterygiales	13.254830982119374	0.0	0.39212078040286513	272235.0	11846.0	5218.0	11454.5	1854.0	11545.5	3774.25	1673.25	8728.5	102852.5	9646.5	1568.0	3538.25	10236.5	1397.25
Erpodiales	Bartramiales	Hookeriales	12.311566810578082	0.0	0.3449675048073413	4077815.0	191448.5	83024.5	200404.0	32957.5	241811.0	65850.5	31714.0	136712.0	1483532.0	145982.0	29882.5	62553.5	192411.0	23528.0
Bartramiales	Catoscopiales	Erpodiales	12.258376905482587	0.0	0.6168916212969077	587296.0	28234.5	11003.5	16505.5	2948.5	19932.5	7656.75	2706.25	21905.25	230781.25	22052.5	2626.75	8651.0	16742.75	1962.0
Erpodiales	Bartramiales	Hedwigiales	6.6470389675249075	1.5032641798029545e-11	0.1427920085452015	2864462.25	75840.75	51199.75	152958.75	14691.5	182714.0	36393.25	14806.25	55810.5	1100495.5	59477.5	13429.5	38085.75	151348.0	11278.75
Erpodiales	Bartramiales	Hypopterygiales	12.195032626538627	0.0	0.309571129707113	582806.5	24230.5	12063.0	28864.5	4235.5	34706.5	9063.0	4449.5	17941.5	213058.0	19764.5	3904.0	8485.0	28434.5	3377.5
Hookeriales	Bartramiales	Catoscopiales	11.53253172955298	0.0	0.3861812274193157	2084490.75	69571.75	36632.25	78975.75	10915.25	105422.75	28346.75	11287.5	60199.75	817616.5	61367.75	12437.5	27480.25	84519.75	8600.75
Hookeriales	Bartramiales	Hedwigiales	7.094361054127271	6.541434061091422e-13	0.2302867087105659	10445746.0	268097.5	172339.5	403210.5	45616.75	528703.25	135617.75	50183.5	215677.5	4239691.0	224556.0	43163.75	137466.25	442810.75	38095.0
Hookeriales	Bartramiales	Pleurophascales	6.636950074981213	1.6097456700947532e-11	0.6141445955619185	1093073.75	46071.75	22525.25	32780.0	6268.5	45432.75	19304.0	6240.25	40753.0	415755.75	39519.25	6822.25	19507.25	37457.25	5247.0
Hookeriales	Bartramiales	Buxbaumiales	6.069322634219949	6.44666098281732e-10	0.8908947315687419	1491741.5	156859.75	35097.0	41797.75	17793.5	64657.5	27913.75	18382.0	141283.0	447320.5	127626.75	21336.0	25244.25	40704.25	14460.5
Bartramiales	Aulacomniales	Hookeriales	7.565021418237955	1.9539925233402755e-14	0.7366161411220635	6186005.75	278589.25	94244.5	121638.5	22391.0	135511.75	72146.5	20256.75	210562.75	2604058.25	238284.5	21227.25	74169.0	115745.25	16541.0
Bartramiales	Orthodontiales	Hookeriales	9.278327405562939	0.0	0.7296551793187689	4334904.75	197566.25	51911.0	81967.0	14024.5	92927.0	41464.75	12831.75	150779.5	1830612.25	168589.25	12396.75	40845.75	79832.0	10064.5
Catoscopiales	Bartramiales	Hedwigiales	8.177007189374802	2.220446049250313e-16	0.31332684267796806	1477441.5	41060.0	25448.5	45196.75	5190.25	52741.25	18219.25	5032.5	30529.0	617348.25	33710.5	4692.25	19911.5	46985.75	4138.75
Catoscopiales	Bartramiales	Aulacomniales	4.947538220809065	3.763542728574265e-07	0.20118936909598162	867261.5	19869.0	14602.0	27325.5	2794.0	31200.75	11005.0	2635.75	15115.5	368255.5	15506.5	2484.25	11270.0	28487.25	2116.5
Catoscopiales	Bartramiales	Hypopterygiales	12.279713691754896	0.0	0.5771882323496621	297777.75	13407.75	5554.75	8541.0	1511.25	10060.25	3895.25	1546.5	10237.25	117843.0	11378.5	1304.5	3853.25	9109.5	1194.5
Hedwigiales	Bartramiales	Aulacomniales	6.277746584487808	1.724964615590352e-10	0.3664979284989162	4356866.75	101629.75	68991.75	98126.25	10619.5	122024.25	51947.75	11585.0	78663.25	1912676.75	82611.5	10495.0	55351.0	108231.5	9308.0
Hedwigiales	Bartramiales	Hypopterygiales	7.503222896905139	3.141931159689193e-14	0.740905281766941	1488137.75	66656.5	25955.75	30706.75	5286.25	38258.25	19421.75	6660.75	51692.25	609776.25	58435.75	6028.0	19854.5	32437.5	5286.0
Pleurophascales	Bartramiales	Hypopterygiales	6.950040784515581	1.837419105754634e-12	0.34332532011970757	153028.75	5601.25	3190.75	5792.75	883.5	6750.25	2446.5	847.25	4196.0	58666.25	4927.25	796.75	2448.75	5892.0	709.0
Buxbaumiales	Bartramiales	Hypopterygiales	5.207711892788676	9.57754121566623e-08	0.0833491783240527	214712.25	7963.0	4944.25	20691.75	2821.25	22540.25	3818.5	2614.5	5352.75	64926.25	5704.25	2485.5	3260.25	18720.5	2024.75
Bartramiales	Aulacomniales	Hypopterygiales	9.029582848838457	0.0	0.6794301068800257	882297.5	34513.5	13535.0	17554.0	2914.5	20591.25	9560.75	2655.0	26502.0	375469.0	30783.5	2710.25	10577.75	17223.75	2100.25
Bartramiales	Orthodontiales	Hypopterygiales	10.779423849725951	0.0	0.6737544798344354	618678.75	24698.75	7424.25	12049.75	1730.0	14151.0	5586.5	1567.75	18934.25	263889.25	22061.5	1634.75	5769.25	11793.75	1337.5
Ditrichales	Oedipodiales	Andreaeales	7.278864227585521	1.6964207816272392e-13	0.5410684637171599	694534.75	52579.5	30417.75	36898.5	12373.5	56306.75	23976.25	13866.75	39211.25	176459.0	36976.0	14136.0	19317.5	34573.5	10358.0
Ditrichales	Gigaspermales	Oedipodiales	6.085832431463575	5.816381820622496e-10	0.8384692047040064	199435.5	13837.5	5976.0	6063.5	1919.0	9235.5	4037.5	1838.5	14554.0	61584.0	12298.0	2136.0	3857.0	5860.5	1549.5
Ditrichales	Oedipodiales	Takakiales	5.253684716523307	7.469223972655925e-08	0.810259010047009	184639.25	17103.75	9222.25	8305.25	3878.5	15055.75	6246.75	4002.0	15037.25	41263.75	11492.5	4612.0	5307.5	8237.0	2904.5
Orthotrichales	Ditrichales	Funariales	4.955587763803018	3.611058073671458e-07	0.630128473015066	9975460.75	616376.75	342472.5	371091.0	104556.5	505410.25	285239.75	114704.5	431499.5	3444294.25	433469.75	98916.5	252705.25	377883.75	77210.0
Ditrichales	Hypnodendrales	Orthotrichales	5.379265187544786	3.74786954804307e-08	0.20478666699468207	11965048.75	420520.5	271988.5	579397.75	67331.0	594713.25	191507.0	60659.0	291398.25	4642919.0	303300.0	60918.75	205476.25	532052.0	55062.0
Orthotrichales	Ditrichales	Erpodiales	6.227727490160787	2.376105978640908e-10	0.16576205236131142	5747190.0	194191.5	105665.5	317794.0	35243.5	392357.25	88280.75	32594.0	133884.75	2153245.5	137390.25	28869.5	80914.25	321105.75	23966.5
Ditrichales	Catoscopiales	Orthotrichales	7.886255241561879	1.5543122344752192e-15	0.7599049243915598	2885937.625	169941.375	57149.875	69134.875	15717.0	83035.375	40321.125	12899.0	131517.125	1124032.125	138015.75	14413.75	43272.75	65349.25	11789.0
Ditrichales	Hedwigiales	Orthotrichales	5.844978264124302	2.5413074977720385e-09	0.30308498159739167	13955798.125	573569.125	391630.375	562203.125	104722.5	617022.125	292612.875	89182.25	409856.375	5276506.375	419612.5	88234.25	308913.75	526686.75	76209.5
Ditrichales	Aulacomniales	Orthotrichales	8.740458314813093	0.0	0.24585406951683064	8256864.75	288695.5	155250.5	396306.75	44852.0	419513.75	107631.0	37285.5	201740.25	3230671.25	211321.75	36183.25	112214.75	371867.0	32484.0
Ditrichales	Orthodontiales	Orthotrichales	10.786151257842002	0.0	0.26934538277973086	5772883.75	202729.25	88083.25	276013.0	29889.25	292036.75	61839.5	24028.5	140791.5	2269353.5	148592.5	23202.75	64116.0	259154.0	21775.5
Ditrichales	Tetraphidales	Andreaeales	6.709935351347607	9.789724586539705e-12	0.5855642800951827	1207758.25	88227.0	66277.25	63954.5	25297.25	94391.25	42750.0	26351.0	72710.25	302329.75	61444.75	27277.0	38349.0	58651.25	19272.5
Ditrichales	Gigaspermales	Tetraphidales	5.763769641462025	4.125229491336313e-09	0.8372919078718118	347551.75	27602.5	10158.25	10793.25	3954.0	15047.75	7174.5	3681.5	25796.5	107539.75	23289.5	4249.25	6831.25	9681.0	2874.25
